gene,gene_number,cpath,cost,x,y,z,cc,cc_size
Gsto1,54,"[8384, 17948, 20493, 22860]",2.129118742416764,117.10545154783965,1850.1682594806289,0.0,1367,1
Gsto1,54,"[8387, 17952, 20494, 22862]",1.8000289934811342,117.73225526525012,1895.0602305038224,0.0,1368,1
Gsto1,54,"[8398, 17960, 20502, 22867]",2.934513888973867,121.88989051326286,1916.1881298577691,0.0,1369,1
Gsto1,54,"[8416, 17983, 20520, 22883]",3.540893802330249,131.04682352783564,1905.8232593296414,0.0,1370,1
Gsto1,54,"[8455, 18016, 20564, 22916]",2.9566958375657775,149.2808213986635,1811.8190913414198,0.0,1371,1
Gsto1,54,"[8488, 18039, 20589, 22933]",2.422086594725937,163.1787864411923,1823.952280245781,0.0,1372,1
G3bp1,49,"[8493, 12477, 19465, 23475]",0.3817919465362942,166.4002179655365,1916.19613586208,0.0,1373,1
G3bp1,49,"[8514, 12490, 19484, 23485]",2.4747211428001563,174.6030268145491,1819.4612265999235,0.0,1374,1
Nap1l1,120,"[8518, 11650, 14256, 18275]",0.9073547073714209,175.7672499583539,1926.0088416595781,0.0,1375,1
Gsto1,54,"[8525, 18066, 20617, 22949]",3.525904268120883,178.60593177562,1847.3402508812478,0.0,1376,1
G3bp1,49,"[8531, 12501, 19498, 23490]",2.0648142679180994,181.17498617299572,1809.906634638675,0.0,1377,1
Gsto1,54,"[8546, 18091, 20641, 22968]",0.35029040369234077,189.42635720539045,1889.625518984275,0.0,1378,1
G3bp1,49,"[8552, 12521, 19516, 23506]",1.3756526948765342,191.78751335406548,1837.7838566992195,0.0,1379,1
Gsto1,54,"[8559, 18106, 20653, 22980]",3.403143111051533,195.40697689023307,1894.1829170960884,0.0,1380,1
Gsto1,54,"[8561, 18108, 20654, 22978]",0.39546078879280067,195.54591395199276,1820.8621224449857,0.0,1381,1
Polr2m,149,"[8574, 9235, 13162, 17330]",1.6664970129765364,202.56825106485073,1913.5301895038242,0.0,1382,1
Nap1l1,120,"[8590, 11694, 14325, 18314]",3.268353323717297,208.87131892242246,1904.1526801290277,0.0,1383,1
Fgf7,43,"[11329, 15292, 18340, 20454]",0.7431150927840373,225.76019769555643,1853.2353900085595,0.0,1384,2
Mrpl37,99,"[8660, 14419, 17663, 19896]",2.075877829393051,118.74551723551987,1866.1742300791302,0.0,1385,1
Hnrnpul1,60,"[8662, 10186, 12151, 18210]",2.1952806210097826,119.36958377467388,1883.9975508553066,0.0,1386,1
negative_control,646,"[8777, 18955, 21614, 23690]",3.914567617586705,201.54056518958268,1921.6496530496613,0.0,1387,1
negative_control,1102,"[8816, 10539, 16941, 21382]",3.1163205591800165,223.2656176992793,1883.449664188926,0.0,1388,1
Hnrnpul1,60,"[8821, 10543, 12333, 18339]",3.3381515065007115,225.22556094328817,1847.112726265621,0.0,1389,1
Psmd4,164,"[8934, 17687, 18623, 20546]",0.3547976307215189,143.45611793649164,1887.4593299667515,0.0,1390,1
Sf3b2,205,"[8943, 12846, 17199, 19100]",2.8021703188412097,146.85928152795762,1809.2169084732973,0.0,1391,1
Sf3b2,205,"[8956, 12857, 17208, 19115]",2.59444700263024,153.11671076792294,1886.756122796803,0.0,1392,1
Sf3b2,205,"[8960, 12855, 17207, 19114]",3.0167711691016414,153.20400327113452,1899.4039147745834,0.0,1393,1
Mrpl17,95,"[9095, 13189, 14864, 18328]",2.648192980323883,217.89885455173717,1841.5866643153838,0.0,1394,1
Psmd4,164,"[9102, 17747, 18676, 20708]",1.8463430490420998,220.01486637201077,1904.0142810426787,0.0,1395,1
Mrpl28,97,"[9323, 15066, 19801, 22758]",2.818038490703744,143.14143235282666,1817.3828392875398,0.0,1396,1
Mrpl28,97,"[9369, 15142, 19822, 22778]",0.9357320181955022,167.97307200704915,1852.2903062702787,0.0,1397,1
Xdh,262,"[9447, 15516, 17748, 21648]",2.888703586876881,220.41726692181996,1910.4004543403125,0.0,1398,1
Vim,261,"[9474, 14973, 16125, 21132]",0.6510087903049067,108.0192475095511,1846.9657710159727,0.0,1399,1
Vim,261,"[9479, 14977, 16127, 21135]",0.4328235139285943,110.37501441554535,1894.7104514732764,0.0,1400,1
Vim,261,"[9480, 14978, 16131, 21136]",0.4808526208449466,111.36482920303648,1835.494777150012,0.0,1401,1
Vim,261,"[9482, 14982, 16134, 21139]",0.3580589586044402,112.57846300330876,1878.637207422251,0.0,1402,1
Vim,261,"[9483, 14980, 16132, 21138]",1.9384932184857506,112.42872698957106,1841.60269924595,0.0,1403,1
negative_control,572,"[9484, 15555, 19028, 24051]",3.1887870751293557,112.17660533532055,1871.6600257123323,0.0,1404,1
Vim,261,"[9485, 14984, 16135, 21141]",0.47661085564052036,112.96952599616641,1867.6346046691147,0.0,1405,1
Vim,261,"[9491, 14992, 16141, 21144]",0.10756911066562821,116.7983313107539,1844.1724548383454,0.0,1406,1
Vim,261,"[9517, 15016, 16160, 21169]",3.519192142908511,124.93595944422492,1862.5432271383381,0.0,1407,1
Sec13,204,"[11181, 14153, 21171, 23096]",0.6490292052011716,125.72701906510925,1893.7094926883258,0.0,1408,2
Vim,261,"[9522, 15015, 16162, 21168]",0.12684028909756342,125.18502053761156,1910.8797424472227,0.0,1409,1
Vim,261,"[9525, 15020, 16167, 21173]",1.2201952952613297,126.50085538351306,1906.3354083485665,0.0,1410,1
Vim,261,"[9527, 15021, 16168, 21177]",1.7348208267613783,127.17366006795832,1849.5358902488713,0.0,1411,1
Vim,261,"[9535, 15035, 16173, 21183]",3.852993533275861,131.07633965283867,1880.8309958001732,0.0,1412,1
Vim,261,"[9536, 15038, 16174, 21187]",3.4178329301957278,131.7109814614754,1887.4367149807163,0.0,1413,1
Vim,261,"[9538, 15040, 16177, 21185]",1.998166293986703,132.0009971582785,1826.264914170917,0.0,1414,2
Vim,261,"[9540, 15037, 16182, 21190]",3.428087897351333,132.36962307777418,1864.9815877597155,0.0,1415,1
Vim,261,"[9545, 15041, 16185, 21193]",1.1796348173323121,133.17326060865025,1900.5995632939382,0.0,1416,1
Vim,261,"[9553, 15053, 16191, 21201]",0.5307677588370863,136.33083632770501,1812.244648822234,0.0,1417,1
Vim,261,"[9561, 15060, 16194, 21204]",2.0039274608769304,138.507805574509,1862.0711389858352,0.0,1418,1
Vim,261,"[9566, 15062, 16201, 21213]",0.34979447754877147,140.95269356984932,1834.4913680125264,0.0,1419,1
Vim,261,"[9569, 15063, 16199, 21214]",0.6207702571340161,141.28339275997237,1877.682374794236,0.0,1420,1
Vim,261,"[9576, 15072, 16208, 21221]",2.910741014935228,144.96060661162505,1858.6260631204284,0.0,1421,1
Vim,261,"[9594, 15087, 16218, 21229]",2.625041352107824,149.1686384910139,1823.8263205239373,0.0,1422,2
Vim,261,"[9595, 15090, 16217, 21228]",0.47498443714509203,149.29790882992364,1820.1094386012478,0.0,1423,2
Vim,261,"[9601, 15103, 16227, 21234]",0.6134995075915288,152.6134654520646,1906.6576118620137,0.0,1424,1
Vim,261,"[9602, 15105, 16229, 21236]",0.6472068144499383,153.722365534964,1866.7698106926819,0.0,1425,1
Vim,261,"[9614, 15120, 16235, 21243]",0.9231358595040454,159.5242793850254,1810.0839201986137,0.0,1426,1
Vim,261,"[9615, 15122, 16237, 21245]",2.6901203349315557,160.3422708168269,1813.8844924719237,0.0,1427,2
Vim,261,"[9623, 15129, 16243, 21252]",0.4713084551567402,163.2502325474655,1925.6815621784312,0.0,1428,1
Vim,261,"[9627, 15132, 16246, 21256]",1.6866873621043688,164.50655534212962,1807.7516527939115,0.0,1429,1
Vim,261,"[9642, 15148, 16254, 21269]",1.9070802375742708,170.64963635785753,1810.7525586696922,0.0,1430,1
Vim,261,"[9650, 15156, 16261, 21273]",1.0192820612691968,173.34500230084356,1850.6204258415873,0.0,1431,1
Vim,261,"[9655, 15159, 16262, 21276]",0.706485789517026,175.34836525033725,1841.1200197422847,0.0,1432,1
Vim,261,"[9656, 15160, 16264, 21277]",0.7652298125554601,176.08437543689303,1927.3179586982455,0.0,1433,1
Vim,261,"[9658, 15161, 16265, 21279]",0.3825379751249496,176.60277488132965,1806.1529951403854,0.0,1434,1
Vim,261,"[9659, 15164, 16267, 21280]",1.2522490652272318,177.27317862586793,1829.4930334459514,0.0,1435,1
Vim,261,"[9664, 15169, 16271, 21284]",0.3122320493634313,179.4410227091226,1838.90892896631,0.0,1436,1
Vim,261,"[9672, 15180, 16278, 21292]",1.9449828059483294,182.74907849714066,1820.2825443634235,0.0,1437,2
Vim,261,"[9677, 15184, 16283, 21297]",1.6758321360792006,184.94497409139873,1913.6077490861312,0.0,1438,1
Vim,261,"[9688, 15201, 16294, 21306]",0.4226724829504199,190.84472762946905,1815.9263866473884,0.0,1439,1
Vim,261,"[9701, 15211, 16302, 21319]",0.600120127633806,194.8245170994419,1792.4500632412921,0.0,1440,1
Tnfrsf1a,233,"[9702, 12526, 17874, 22129]",0.8426352296163014,195.15751615777714,1891.2163853209343,0.0,1441,1
Vim,261,"[9705, 15218, 16306, 21322]",1.138034548115669,197.3155153176509,1884.638160003861,0.0,1442,1
Vim,261,"[9708, 15222, 16312, 21328]",1.4607906978463177,199.27641557715174,1827.5009209331183,0.0,1443,1
Vim,261,"[9715, 15230, 16314, 21333]",0.48810366028950525,201.76242591815029,1823.692503683652,0.0,1444,1
Vim,261,"[9717, 15231, 16317, 21338]",0.9771646312339091,203.31727112125014,1857.9051477562007,0.0,1445,1
Vim,261,"[9740, 15262, 16335, 21360]",2.3528570841803234,214.5868685886025,1834.8871182413914,0.0,1446,1
Vim,261,"[9749, 15269, 16344, 21369]",0.796866957966743,216.87585498208819,1877.9065462956428,0.0,1447,1
Vim,261,"[9755, 15276, 16350, 21375]",0.5851099705698364,219.67344441338633,1823.9608958965189,0.0,1448,1
Vim,261,"[9760, 15287, 16359, 21386]",1.1069546947216091,223.17634120296321,1891.0687141762292,0.0,1449,1
Vim,261,"[9768, 15293, 16366, 21391]",0.29684486078825767,226.58594985380483,1914.4257931621241,0.0,1450,1
Vim,261,"[9774, 15299, 16371, 21398]",0.5758227764913607,230.73522647874051,1853.4439200638988,0.0,1451,1
Vim,261,"[9775, 15300, 16373, 21403]",1.8783590933412797,231.2951253133506,1846.302505038345,0.0,1452,1
Vim,261,"[9779, 15307, 16376, 21407]",0.5560078046491449,233.04701786453927,1907.4017776295327,0.0,1453,1
Vim,261,"[9798, 15322, 16387, 21420]",2.2706247119162186,240.2281514317308,1887.9197300184528,0.0,1454,2
Vim,261,"[9806, 15329, 16396, 21431]",0.6238192376821639,249.39031031769986,1884.934319061561,0.0,1455,1
Maged1,82,"[12773, 16400, 18695, 22307]",1.3496726926498264,114.01760324769529,1845.9723865338392,0.0,1456,2
Uba1,250,"[13040, 15607, 21969, 22254]",1.1487695011904782,139.32146134375213,1811.9502133495992,0.0,1457,2
Psma7,161,"[9978, 13112, 18750, 20927]",2.3299062407672575,173.22775081750336,1857.6813217208983,0.0,1458,1
Psma7,161,"[10003, 13128, 18756, 20954]",2.841564944771496,182.85265438121084,1870.2373004989465,0.0,1459,1
Trim28,241,"[10040, 11801, 19323, 23932]",0.15385903600772374,196.6389423938071,1892.8841372120955,0.0,1460,1
Trim28,241,"[10063, 11810, 19331, 23952]",0.6338925505591338,203.66425378865546,1810.629929441955,0.0,1461,1
Psma7,161,"[10089, 13182, 18794, 21047]",2.48876784772409,214.88344906122109,1821.2594428320679,0.0,1462,1
Trim28,241,"[10141, 11836, 19362, 24028]",1.608358027905758,239.67341721991804,1871.0025539743128,0.0,1463,1
Kars,72,"[10170, 17777, 18205, 21445]",0.3233793472459104,114.85994504469295,1915.2549173061284,0.0,1464,1
Kars,72,"[10283, 17817, 18246, 21511]",3.7617221448755003,147.32753967981301,1883.259888985458,0.0,1465,1
Kars,72,"[10369, 17847, 18271, 21555]",1.75317518284339,174.24942237928437,1804.2134408870756,0.0,1466,1
Kars,72,"[10409, 17856, 18284, 21580]",2.827962048767094,185.078040391998,1804.5104408808877,0.0,1467,1
Kars,72,"[10445, 17873, 18296, 21594]",1.6214156941360103,194.5180003512463,1910.7175398547772,0.0,1468,1
Kars,72,"[10450, 17878, 18299, 21597]",2.649407008333185,196.70016655890106,1893.7872498557615,0.0,1469,1
negative_control,728,"[10554, 17096, 20312, 24006]",2.5042690757678083,228.04541519772894,1909.891769384277,0.0,1470,1
Kars,72,"[10604, 17932, 18360, 21692]",0.9467344249998911,248.25094798348138,1868.727776447063,0.0,1471,2
Pdha1,139,"[10619, 11559, 19379, 23068]",2.2069360665144164,116.16683889586608,1862.9871674891415,0.0,1472,1
Ly6e,81,"[10668, 14215, 17495, 23465]",3.5095436551747756,153.6630236490978,1813.7184793910994,0.0,1473,1
Clta,15,"[10674, 12010, 15415, 23627]",0.7676028869355955,161.3366458593098,1808.0991678733872,0.0,1474,1
Ly6e,81,"[10693, 14265, 17541, 23492]",2.4841505928673926,183.0387335435285,1802.478807846652,0.0,1475,1
Clta,15,"[10702, 12054, 15464, 23677]",3.925929920477293,192.42605126933256,1897.3113448555043,0.0,1476,1
Pdha1,139,"[10708, 11677, 19527, 23297]",3.0611940730067677,199.7116738854005,1842.0570469200009,0.0,1477,1
Nudt9,132,"[10750, 11367, 14404, 23066]",3.3398455458058858,114.85088564968895,1886.9990718728682,0.0,1478,1
negative_control,879,"[10894, 12973, 21683, 24029]",3.3615938059100356,239.75903374726806,1894.6805240710719,0.0,1479,1
Rpl15,186,"[10902, 12137, 21696, 23054]",1.9432173498583947,107.72036047576127,1859.410020473689,0.0,1480,1
Rpl15,186,"[10916, 12148, 21701, 23076]",2.9656182749901183,117.89866023073728,1855.1634289386514,0.0,1481,1
Rpl15,186,"[10929, 12158, 21708, 23084]",2.739131818550338,122.74651290511378,1894.2075259665653,0.0,1482,1
negative_control,1793,"[10935, 11380, 19614, 22544]",2.6932107016807545,125.98896117796687,1859.510557473657,0.0,1483,1
Rpl15,186,"[10936, 12167, 21709, 23095]",0.5202331882569922,125.75923572782386,1824.7197660100042,0.0,1484,1
Rpl15,186,"[10958, 12184, 21724, 23124]",2.7424106226806826,135.3287519014824,1875.0903418411035,0.0,1485,1
Rpl15,186,"[10966, 12191, 21729, 23132]",3.1180812156435325,138.55194017485283,1898.4249397934177,0.0,1486,1
Rpl15,186,"[10986, 12211, 21740, 23160]",2.322541556757002,147.7298764737189,1874.5500466588953,0.0,1487,1
Csnk2b,23,"[11012, 16712, 18458, 19816]",1.0305570879638406,162.02036262751466,1813.561626144706,0.0,1488,1
Ssr3,218,"[11027, 17705, 22048, 23636]",0.8316795695870586,169.142726548038,1830.5587494742713,0.0,1489,1
Ssr3,218,"[11043, 17710, 22081, 23658]",3.765594250477974,179.510389208598,1814.891852737775,0.0,1490,1
Rpl15,186,"[11072, 12277, 21802, 23274]",2.146897777008494,193.25451137168676,1812.5367185196076,0.0,1491,1
Rpl15,186,"[11078, 12280, 21806, 23283]",0.5521680715746361,195.75331960282887,1794.7889341107712,0.0,1492,1
Rpl15,186,"[11096, 12298, 21820, 23316]",0.3799121014622699,205.39841194907092,1875.3570789952437,0.0,1493,1
Rpl15,186,"[11123, 12318, 21838, 23346]",1.6435738066683445,215.96236447206476,1821.6652153194748,0.0,1494,1
Ssr3,218,"[11126, 17750, 22190, 23714]",2.0880225553781875,221.7590328459915,1848.3184809868774,0.0,1495,1
Rpl15,186,"[11132, 12337, 21850, 23376]",3.7909695799783623,227.22856269212235,1901.4648098599218,0.0,1496,1
Rpl15,186,"[11148, 12354, 21869, 23403]",2.236155320888237,238.43156278957326,1855.8478361757282,0.0,1497,1
Csnk2b,23,"[11149, 16725, 18583, 19872]",1.171413517108321,238.69993401178664,1894.301164454843,0.0,1498,1
Vdac1,260,"[11172, 18838, 21702, 24054]",0.5176923071743131,118.41531916847256,1849.8018350641835,0.0,1499,1
Fgf7,43,"[11212, 15076, 18242, 20367]",1.6394790282353164,144.63929579623962,1875.7990546742178,0.0,1500,1
Fgf7,43,"[11282, 15196, 18290, 20420]",1.1169392843040549,189.94888102511393,1793.6269878431344,0.0,1501,1
Fus,47,"[11415, 15878, 17023, 19965]",0.5588708006798182,147.6592786212343,1871.5703774165058,0.0,1502,1
Fus,47,"[11424, 15894, 17030, 19977]",2.723629126921403,153.35860225684547,1807.4400581169266,0.0,1503,1
Fus,47,"[11451, 15941, 17042, 20027]",3.8644232703604926,174.3979096856781,1924.4156883862784,0.0,1504,1
Ywhaq,267,"[11462, 13539, 19828, 24124]",2.721120526336509,179.54029493798507,1919.7312401091826,0.0,1505,1
Fus,47,"[11474, 15984, 17053, 20068]",3.330035482358111,189.08357138881374,1905.8727680491759,0.0,1506,1
Fus,47,"[11531, 16087, 17098, 20165]",2.543162520007012,230.97857008582048,1917.2952895037479,0.0,1507,1
Mrpl12,92,"[11543, 14955, 16726, 19017]",1.5926383365549543,247.27213384616078,1888.343004201403,0.0,1508,1
Grina,53,"[11748, 16532, 17937, 19881]",1.6646871562816972,111.25266936852965,1866.2205402299405,0.0,1509,1
Snrnp70,210,"[11779, 16248, 20593, 24104]",1.2603559087764706,165.15873643898095,1811.1536337729194,0.0,1510,1
Snrnp70,210,"[11799, 16295, 20648, 24143]",1.5781741525978816,191.73777922561774,1867.726070656191,0.0,1511,1
Snrnp70,210,"[11802, 16307, 20660, 24152]",1.2842242828355066,198.65341918076598,1833.645724868416,0.0,1512,1
Snrnp70,210,"[11815, 16326, 20682, 24164]",1.2530918487509048,209.02149052649756,1824.705082157595,0.0,1513,1
Snrnp70,210,"[11818, 16337, 20700, 24172]",3.9567232551043494,214.70417524645111,1838.269685369602,0.0,1514,1
Snrnp70,210,"[11826, 16360, 20714, 24186]",2.9500020625298338,224.12670064626838,1886.0417550831453,0.0,1515,1
Snrnp70,210,"[11833, 16381, 20735, 24205]",1.6197086710084188,236.53902288215545,1881.415007697351,0.0,1516,1
negative_control,2091,"[11953, 14439, 17434, 21918]",2.936179957163793,123.02282726232656,1901.8204140433431,0.0,1517,3
Stt3a,222,"[12195, 14187, 18618, 22752]",2.3781610479232986,140.202037568151,1906.675640329938,0.0,1518,1
Rbbp7,181,"[12390, 16988, 21453, 22865]",2.9424161416559875,121.03517122646267,1834.7184070081523,0.0,1519,1
Rbm3,182,"[12433, 17177, 18874, 19793]",2.2887900260590026,139.87942858682743,1903.2221780433795,0.0,1520,1
Rbm3,182,"[12551, 17337, 18965, 19852]",0.3611332695405371,204.73642103683747,1919.1026716217157,0.0,1521,1
Maged1,82,"[12781, 16409, 18700, 22312]",0.9495709679413922,118.67728471851602,1893.8005494940485,0.0,1522,1
Maged1,82,"[12823, 16425, 18715, 22343]",3.862806658235979,135.8309229125496,1906.550915527247,0.0,1523,1
Maged1,82,"[12824, 16426, 18717, 22346]",1.0033627127974698,137.392190438469,1918.3154964807395,0.0,1524,1
Maged1,82,"[12894, 16461, 18752, 22405]",3.2403498673417466,176.75231036352045,1848.1459518641127,0.0,1525,1
Maged1,82,"[12951, 16502, 18795, 22478]",0.9606841899445765,216.33598278794844,1833.5246889374623,0.0,1526,1
Maged1,82,"[12958, 16508, 18799, 22486]",1.4131867251872992,220.7343131897796,1848.9149796246024,0.0,1527,1
Maged1,82,"[12962, 16514, 18808, 22500]",0.15152164184861283,230.2765968294342,1867.9177946238347,0.0,1528,1
Uba1,250,"[13015, 15576, 21924, 22246]",0.9969427924412206,123.93838288736686,1829.066293045095,0.0,1529,1
Uba1,250,"[13020, 15586, 21933, 22250]",1.230094870482775,128.98674275478214,1815.5272260570055,0.0,1530,1
Uba1,250,"[13065, 15624, 22004, 22259]",3.1197029580575344,149.35089481705901,1827.5893603869372,0.0,1531,1
Fkbp4,44,"[13098, 14240, 17244, 18741]",1.0214969337322342,166.97540859006725,1828.9696040279307,0.0,1532,1
Uba1,250,"[13106, 15656, 22050, 22267]",0.3098794363295933,169.90199536172113,1804.1294312505688,0.0,1533,1
Fkbp4,44,"[13130, 14272, 17282, 18761]",3.845622789103736,185.19609359666737,1929.0107917742448,0.0,1534,1
Fkbp4,44,"[13148, 14289, 17306, 18770]",1.3356978096176648,193.9935710335003,1813.5884081907616,0.0,1535,1
Fkbp4,44,"[13151, 14293, 17312, 18774]",1.876131873397557,195.92380224208844,1919.3508600051068,0.0,1536,1
Uba1,250,"[13173, 15719, 22162, 22282]",0.6066393178323553,207.7297261025562,1928.681712281053,0.0,1537,1
Fkbp4,44,"[13178, 14329, 17348, 18789]",1.1867089669786253,210.24152551013202,1924.57878066052,0.0,1538,1
Uba1,250,"[13208, 15764, 22226, 22290]",1.412248772742151,239.25614844085706,1888.2921199197006,0.0,1539,1
Ybx1,263,"[13618, 16727, 21883, 24050]",3.978834380664722,107.06074114997317,1854.3555322979335,0.0,1540,1
Ybx1,263,"[13640, 16739, 21913, 24059]",0.5904213801727481,121.09498012699324,1792.452410246221,0.0,1541,1
Ybx1,263,"[13658, 16753, 21935, 24065]",0.6369623299059332,129.3249934122431,1834.67050197095,0.0,1542,1
Ybx1,263,"[13678, 16765, 21962, 24077]",0.15665963321729579,138.27898957538585,1816.7728099160188,0.0,1543,1
Ybx1,263,"[13693, 16773, 21977, 24079]",3.755402690970111,141.55072409410826,1876.2236477357203,0.0,1544,1
Ybx1,263,"[13709, 16783, 21998, 24087]",3.0556044739402877,148.8171549748331,1840.2834675011193,0.0,1545,1
Ybx1,263,"[13717, 16792, 22006, 24090]",0.6558050087916312,151.76764807440932,1855.9628593717944,0.0,1546,1
Ybx1,263,"[13738, 16816, 22034, 24103]",1.4552580104095938,162.78282494736078,1914.8881610017258,0.0,1547,1
Ybx1,263,"[13743, 16819, 22039, 24106]",0.48202178298166465,165.11561337450445,1920.3195394474976,0.0,1548,1
Ybx1,263,"[13744, 16825, 22044, 24111]",2.0051837494803735,166.8865230284878,1908.4692617702085,0.0,1549,1
Ybx1,263,"[13751, 16829, 22056, 24114]",1.1884380754011505,171.51561559561426,1904.048353200795,0.0,1550,1
Ybx1,263,"[13785, 16873, 22111, 24140]",0.39576075413170514,190.2152706109075,1896.1134897547677,0.0,1551,1
Ybx1,263,"[13797, 16882, 22124, 24147]",2.658940194619102,194.26253956866407,1795.928761432316,0.0,1552,1
Ybx1,263,"[13815, 16897, 22144, 24155]",0.21812110069172702,201.11005970225852,1839.015531188998,0.0,1553,1
negative_control,2080,"[13834, 17347, 18140, 21353]",2.5936035526401406,209.14495947491875,1904.5236955238042,0.0,1554,1
Ybx1,263,"[13836, 16922, 22167, 24167]",1.4466403775233145,209.8670619081651,1842.5299385651092,0.0,1555,1
Ybx1,263,"[13842, 16927, 22172, 24171]",3.3711806640906756,213.3653565805234,1891.4816421601708,0.0,1556,1
