gene_name,gene_number,cpath,cost,x,y,z,cc,cc_size
Zfp553,1708,"[2562, 8050, 10182, 13193]",14.031441757762085,899.5666723842794,1478.599626281491,0.0,403,3
Bbs2,1713,"[1403, 8086, 12010, 14086]",4.238718440985701,806.294026797241,1433.1293961293231,0.0,601,1
Lbr,1716,"[3633, 6100, 9484, 13328]",2.394917431936095,937.3694414670994,1460.57259468779,0.0,1396,1
Iglon5,1726,"[3427, 6351, 9321, 13693]",14.319669585418287,970.5698261847092,1472.0156591706832,0.0,680,3
Iglon5,1726,"[3327, 6251, 9191, 13446]",5.78236167440668,827.2606706363345,1466.407908497665,0.0,1305,1
Iglon5,1726,"[3422, 6347, 9305, 13591]",15.549423407365802,940.4339885603365,1495.3596113889985,0.0,1333,1
Atad2,1734,"[2441, 8281, 8952, 14438]",16.807647764093858,805.0452297036478,1449.5866444915223,0.0,60,16
Slc35c1,1735,"[2760, 5998, 10218, 15540]",4.158482988482508,805.1784836907868,1457.7291770668526,0.0,1115,1
Trp53,1738,"[95, 7148, 11918, 16124]",5.494948695263794,824.4782442401957,1457.8782197303854,0.0,58,1
Trp53,1738,"[101, 7150, 11911, 16120]",6.171864082359679,822.1621469800102,1426.529150161206,0.0,62,1
Trp53,1738,"[102, 7164, 11923, 16121]",8.241296441833176,812.4658736881353,1425.6733634402392,0.0,63,1
Trp53,1738,"[117, 7171, 11929, 16148]",1.906704920587364,782.8502167052804,1524.4490929978351,0.0,69,1
Trp53,1738,"[195, 7259, 11958, 16216]",2.1588273625463614,904.937138150814,1452.2070436991376,0.0,101,1
Trp53,1738,"[240, 7300, 11902, 16118]",7.136941202511803,766.7122815618086,1506.737505024314,0.0,116,1
Fance,1746,"[1094, 7290, 12369, 12642]",16.300825832353347,979.5491413030757,1454.481831748111,0.0,490,1
Fam198b,1750,"[3136, 8096, 10464, 13723]",18.5671950684337,781.0650368559938,1487.2100945314887,0.0,1242,1
Eps8,1755,"[2944, 6266, 8736, 13473]",13.364966659454312,805.6219701309751,1492.0399486473339,0.0,542,2
Eps8,1755,"[3046, 6385, 8899, 13667]",9.08901010606246,839.005753239872,1412.0410297637004,0.0,724,5
Eps8,1755,"[2959, 6294, 8792, 13517]",0.5348303061189461,845.245349390648,1458.2295662756162,0.0,1173,1
Eps8,1755,"[2967, 6299, 8798, 13534]",14.73444766737337,869.0497353333676,1441.0233406430016,0.0,1181,1
Eps8,1755,"[3023, 6364, 8939, 13621]",2.4277698111007435,999.5788351940159,1481.3736014414608,0.0,1206,1
Eps8,1755,"[3030, 6374, 8878, 13697]",2.097775807381333,766.9369856823907,1536.7317598515265,0.0,1207,1
Eps8,1755,"[3032, 6232, 8710, 13634]",9.26276636366413,772.7120771418456,1460.337504610201,0.0,1208,1
Eps8,1755,"[3053, 6403, 8925, 13680]",2.1715805359016884,912.3388667232256,1476.0513986351973,0.0,1217,1
Top3b,1759,"[671, 6180, 11107, 12885]",10.781530990980489,830.1410344947044,1510.64741849539,0.0,307,2
Sirt1,1766,"[3910, 7046, 11380, 16191]",5.793989926263789,872.2288927346674,1527.250914245346,0.0,217,6
Lix1l,1768,"[2516, 6209, 11404, 14268]",5.662381282099531,958.4379009851365,1486.7314756548346,0.0,1035,1
Lix1l,1768,"[2537, 6164, 11435, 14234]",0.7122240534321648,757.557162071371,1477.3429267234794,0.0,1038,1
Rrp8,1782,"[1569, 5345, 10342, 13827]",5.069450863277461,812.683933264706,1480.3423905495779,0.0,670,1
Ilvbl,1787,"[2503, 6091, 10281, 15247]",6.328064063524923,840.3812068501716,1498.3237790530566,0.0,1028,1
Pola1,1789,"[4013, 6596, 9763, 13837]",7.711840951487949,769.7462026554624,1529.9127286181374,0.0,378,8
Pola1,1789,"[3837, 6461, 9626, 13734]",4.703538629683449,799.8631846916569,1512.9100335304122,0.0,1448,1
Slc6a9,1790,"[1131, 5468, 9951, 13632]",5.577106122066834,754.3696211894319,1475.4203066321438,0.0,497,1
Ccdc77,1795,"[2725, 7130, 10093, 16532]",8.691960667767948,955.9266242851863,1475.7341956763244,0.0,264,13
Med26,1796,"[2615, 7024, 11742, 14600]",3.923260212585135,852.9314297607732,1456.1109963966544,0.0,1060,1
Med26,1796,"[2630, 7027, 11745, 14606]",4.25465397467805,878.2816217040843,1458.9285433121836,0.0,1067,1
Zfp280b,1803,"[3347, 8297, 11323, 12960]",4.329455472898406,805.1696950862312,1535.083269038036,0.0,958,9
Pfkfb4,1820,"[2304, 7597, 9438, 13291]",18.37924837533027,806.6080521301601,1555.1700931867101,0.0,965,1
Serpinh1,1821,"[52, 6827, 9490, 14366]",6.598756412121179,934.5238918894271,1451.6671982973762,0.0,33,1
Ppp2r1b,1833,"[609, 4248, 12166, 13862]",5.679685927846188,759.7000155860367,1472.0639652106006,0.0,270,1
Ppp2r1b,1833,"[628, 4261, 12186, 13870]",4.888858835944157,817.3097113560109,1462.475770442757,0.0,280,1
Gab2,1834,"[493, 6348, 12363, 15453]",13.120211262131898,938.2957930618044,1547.0084177339518,0.0,233,4
Casp3,1837,"[1942, 5685, 9904, 14660]",11.550246841377243,1018.0058355524908,1472.2593417998055,0.0,815,3
Ccdc134,1838,"[1459, 7862, 12062, 13925]",2.512642231305431,857.6560581170143,1463.281378832891,0.0,628,1
Eif4ebp2,1844,"[3832, 6257, 11931, 14939]",6.8101751712616645,776.0390374121573,1494.0233214233785,0.0,709,4
Eif4ebp2,1844,"[3878, 6292, 11946, 14983]",2.7474017718966413,889.805891269463,1464.7415464758874,0.0,1456,1
Eif4ebp2,1844,"[3901, 6302, 11985, 14997]",8.324334465859351,888.9372374610265,1419.2467263821964,0.0,1466,1
Eif4ebp2,1844,"[4043, 6387, 11943, 15149]",1.7175779899931711,882.0405213258186,1475.3034961492604,0.0,1510,1
Ring1,1848,"[2458, 7581, 12233, 14450]",1.4780912097120877,808.6134065888043,1520.2337794117777,0.0,1011,1
Ring1,1848,"[2466, 7578, 12240, 14447]",6.656831499257357,816.5061218031514,1505.256503253538,0.0,1016,1
Armc5,1849,"[3646, 5633, 9068, 13335]",3.279285091468077,903.1145329350509,1456.3633030371755,0.0,1400,1
Fem1c,1854,"[2121, 7267, 8591, 13569]",3.696408407594224,902.6135460763674,1441.8021349426704,0.0,897,1
Btbd19,1859,"[3887, 7030, 9856, 13942]",5.280413564747823,868.6105155938353,1462.8188004426374,0.0,1376,3
Slc25a20,1865,"[443, 5711, 9467, 13943]",9.422031615724858,869.4137673610119,1471.6967438879674,0.0,209,1
Mtss1l,1866,"[3547, 4720, 12054, 13267]",9.738212427621185,811.5527421418578,1489.158940842401,0.0,1364,1
Xkr6,1872,"[1244, 5783, 8493, 15352]",9.60133836671438,801.6060506605324,1496.5843170482576,0.0,546,1
Trib1,1875,"[2321, 8445, 10651, 12790]",2.8813931424686254,849.097996655114,1416.7080225356178,0.0,975,1
Trib1,1875,"[2324, 8341, 10538, 12793]",3.397917728483333,874.5931110204646,1439.5799382200344,0.0,976,1
Emp2,1880,"[2563, 7342, 12160, 14422]",0.7723384708902763,912.0231070501482,1539.8587664900367,0.0,1045,1
Slc35d1,1882,"[2512, 6329, 12340, 13345]",10.228569028025005,915.0829676428124,1455.445500259902,0.0,1033,1
Plekhh3,1890,"[2706, 6377, 9751, 16260]",3.3064841138324077,808.3090914587629,1476.4486480415185,0.0,1098,1
Clip2,1897,"[3820, 4276, 9601, 15545]",3.2159358028299154,818.8321705523527,1468.2471940962564,0.0,954,5
Clip2,1897,"[3796, 4262, 9583, 15532]",2.5776143408105536,817.7971786981531,1420.2961804353108,0.0,1435,1
Clip2,1897,"[3903, 4355, 9668, 15600]",3.9831339347561547,878.7041114317178,1421.4421665309183,0.0,1467,1
Clip2,1897,"[4060, 4403, 9789, 15696]",8.864893760598914,953.0580047597975,1480.584915960048,0.0,1517,1
Ttyh2,1899,"[925, 6660, 9974, 14548]",3.479959020888546,825.0023113828507,1436.2937098048383,0.0,429,1
Ttyh2,1899,"[1057, 6806, 10096, 14639]",1.4891749795676814,907.5559958867768,1444.8736727694995,0.0,478,2
Ttyh2,1899,"[1058, 6819, 10189, 14717]",11.710205402749649,915.0352874749094,1416.226330565752,0.0,479,1
Ttyh2,1899,"[1169, 6922, 10175, 14714]",14.281801218425853,850.5984796327508,1413.7518291203376,0.0,511,1
Gjb6,1906,"[258, 5473, 11256, 15493]",11.85902899491775,769.6196783725145,1486.420079430217,0.0,124,4
Zfp787,1912,"[3000, 7941, 11266, 16537]",3.5270710092623068,920.3247332857156,1481.639120757445,0.0,1197,1
Carhsp1,1918,"[1924, 5405, 9046, 15243]",9.02556035813815,848.7757503681162,1497.723854489826,0.0,805,1
Carhsp1,1918,"[1933, 5442, 9081, 15264]",5.4880999423706,937.6994148865061,1482.950444483048,0.0,811,1
Sfxn2,1924,"[486, 5652, 8675, 14652]",3.6037767814070074,951.2244506463221,1481.6862460822188,0.0,229,1
Zhx3,1925,"[3359, 7603, 11342, 16376]",0.9447542932287868,873.5877032347069,1402.5640382465347,0.0,1310,1
Zhx3,1925,"[3390, 7635, 11377, 16417]",2.8147676568209414,877.2627224387915,1485.1436983074207,0.0,1319,1
Zhx3,1925,"[3435, 7679, 11424, 16477]",11.156836905525353,973.3216502983023,1496.5876532881214,0.0,1338,2
Prkab1,1927,"[2545, 5527, 11060, 14396]",2.5611163539447634,799.0496874502686,1416.111110883934,0.0,1042,1
Caprin2,1942,"[1532, 7291, 9726, 15839]",15.630136695872427,1004.1140489957821,1465.9372126265775,0.0,660,1
Tatdn2,1945,"[3399, 4375, 9275, 15624]",1.6898932253905632,905.9007972698414,1438.4498344280387,0.0,1321,1
Tatdn2,1945,"[3428, 4422, 9319, 15647]",8.584412902649674,999.7425106637602,1464.2438492803708,0.0,1336,1
Dennd4c,1947,"[1474, 6068, 11753, 12574]",8.281753523900672,875.9601379073196,1454.0887629571664,0.0,640,1
Dennd4c,1947,"[1589, 6124, 11820, 12625]",3.502489669892492,901.4669419016687,1500.845008317329,0.0,679,1
Rxra,1948,"[72, 8084, 10940, 14076]",3.6142051629299146,796.2821910856728,1472.5478664456268,0.0,47,1
Rxra,1948,"[78, 8160, 11079, 14161]",3.8280039323683512,837.5438013811108,1492.4641895564,0.0,52,1
Bak1,1954,"[2816, 8345, 10040, 13930]",4.295422573582649,862.2080660894582,1439.329922964287,0.0,210,7
Bak1,1954,"[2788, 8310, 10018, 13906]",2.391866289117816,806.2039550955913,1520.0697084407498,0.0,1128,1
Mtap,1957,"[354, 6654, 10952, 13447]",5.908501785728414,788.5246688963186,1451.13846432155,0.0,180,1
Mtap,1957,"[564, 6911, 11065, 13484]",8.74274267550805,825.0651247547572,1479.5031986061877,0.0,251,4
Samhd1,1960,"[2809, 6747, 11360, 15007]",5.697521521330753,864.8132280981922,1447.7322853538071,0.0,1136,3
Btbd7,1966,"[283, 8054, 11898, 13212]",9.659553255547934,963.5538127190938,1463.3753729281634,0.0,141,2
Rhbdf1,1974,"[3746, 8241, 9360, 15300]",6.681691608882826,854.5317892071835,1414.816017463385,0.0,1418,1
Ube2j2,1976,"[3394, 8359, 8816, 15607]",8.058171030621349,886.988088127584,1490.118503710522,0.0,343,22
Pdzrn3,1982,"[3614, 5623, 11387, 14797]",18.741685839829962,888.6573874976531,1517.0297496952223,0.0,1391,1
Cdca4,1983,"[1728, 4347, 10529, 12562]",19.250845700406796,869.1575473520091,1444.7445572715246,0.0,81,6
Cdca4,1983,"[1666, 4289, 10478, 12515]",7.957254374593674,776.2098022960182,1492.9238485313124,0.0,709,4
Cdc25a,1984,"[143, 6486, 10255, 13504]",13.710266218748101,839.3178761476582,1395.9856162754363,0.0,76,7
Tsen54,1991,"[1481, 7414, 9662, 15981]",6.340525034771234,856.122353407083,1449.1573731303793,0.0,19,28
Dap,2000,"[3274, 6185, 8890, 13665]",9.021443706991684,790.8799732427206,1539.762725510461,0.0,392,6
Dap,2000,"[3078, 5992, 8705, 13435]",1.5534338357019186,793.2268906132111,1424.8996952354864,0.0,1225,1
Dap,2000,"[3106, 6022, 8734, 13470]",4.8273009301676355,814.7256160447788,1484.761501002364,0.0,1236,1
Dap,2000,"[3134, 6034, 8752, 13483]",3.642155375198131,776.5213260668849,1523.943335380125,0.0,1241,1
Dap,2000,"[3164, 6061, 8796, 13522]",5.643341988660904,863.3453751474071,1452.6018824602975,0.0,1250,1
Dap,2000,"[3173, 6077, 8803, 13536]",4.353922618751489,847.1038993754734,1495.4374607517643,0.0,1252,1
Dap,2000,"[3201, 6104, 8823, 13567]",3.686822831490536,909.9079295790568,1453.8032428068027,0.0,1260,1
Dap,2000,"[3227, 6122, 8841, 13589]",10.431943346699128,934.3105679063166,1502.6964744804854,0.0,1269,1
Dap,2000,"[3228, 6127, 8847, 13603]",5.813908083060043,989.2671012670507,1464.7895545691244,0.0,1270,1
Dap,2000,"[3234, 6133, 8850, 13605]",7.348257937812704,1020.1701790792082,1469.318011071895,0.0,1272,1
Dap,2000,"[3257, 6166, 8880, 13641]",1.2000448292063046,829.9918430565339,1394.7518302332903,0.0,1277,1
Dap,2000,"[3276, 6201, 8920, 13658]",19.873432191231522,834.8731642094893,1531.9125683807551,0.0,1283,1
Dap,2000,"[3293, 6196, 8779, 13675]",2.7126956540626788,887.9664605391114,1474.2346691075813,0.0,1290,1
Dap,2000,"[3306, 6206, 8930, 13684]",5.1342083577166235,897.892442217099,1482.9238331588533,0.0,1296,1
Dap,2000,"[3307, 6210, 8933, 13690]",1.0058391633158892,1023.8203933213985,1468.5370246898678,0.0,1297,1
Slc25a32,2013,"[2804, 4540, 9869, 14614]",8.903300519510598,891.3019319467261,1446.4516776718347,0.0,1132,1
Slc25a32,2013,"[2813, 4551, 9864, 14609]",15.422377352306592,889.638086558725,1427.202268420443,0.0,1138,1
Chac1,2014,"[1421, 7566, 12218, 13471]",5.687992656198292,801.3822571955106,1493.8867271944177,0.0,609,1
Chac1,2014,"[1452, 7606, 12262, 13506]",4.038142938013687,851.767652709641,1391.5335507557857,0.0,626,2
Chac1,2014,"[1463, 7620, 12289, 13528]",7.775800744505749,878.8206007813175,1419.9911311417484,0.0,631,1
Cd276,2018,"[502, 5453, 8856, 14379]",13.790998283855231,977.8196306027827,1465.6915337125245,0.0,235,1
Zcchc24,2032,"[939, 7814, 10013, 15568]",13.696089313757795,807.6818381469727,1532.7777757557633,0.0,435,1
Zcchc24,2032,"[963, 7824, 10009, 15562]",11.473071871092179,820.8447493680225,1516.4375316017527,0.0,442,1
Zcchc24,2032,"[1200, 8060, 10199, 15702]",15.45916325067745,1007.8827114035,1478.795279803035,0.0,527,1
Wwtr1,2038,"[2591, 4707, 9832, 14569]",0.9761290141248418,812.849365070982,1523.468290916891,0.0,1054,1
Pcolce2,2043,"[452, 7643, 10544, 14622]",11.246231905743047,873.6975065506418,1527.0734611008224,0.0,217,6
Yap1,2048,"[298, 6437, 9586, 14285]",10.82235168542509,810.3686275839308,1419.8280870288118,0.0,61,4
Grk5,2052,"[2590, 5348, 8975, 15948]",8.711860207770552,775.5544612043757,1516.6318148545279,0.0,1053,3
Ctnnal1,2053,"[338, 6222, 9386, 14427]",16.862785123176906,759.7132556142484,1454.3383397329349,0.0,177,1
Naglu,2057,"[2923, 7778, 11297, 16125]",7.797341914395535,794.6598610095,1442.2497169516225,0.0,1166,1
Naglu,2057,"[2983, 7917, 11390, 16215]",6.049699575899763,951.7643250195295,1469.6980581718462,0.0,1187,3
Cad,2060,"[1822, 4481, 11974, 15295]",17.447399146301105,769.3501284190312,1487.6068067680978,0.0,124,4
Hes6,2061,"[2168, 4624, 10323, 13611]",10.811649220371253,984.3276561746248,1491.839707828438,0.0,918,1
Mrs2,2066,"[1140, 4440, 10211, 16258]",2.258295596884028,766.165513142862,1554.6043816626172,0.0,500,1
Pdgfc,2067,"[1027, 7646, 11221, 14355]",18.525375628026858,852.4493156478237,1521.9480816211133,0.0,464,1
Sesn3,2069,"[626, 5267, 10160, 13150]",3.3136257247855827,828.5439582193394,1418.0533489624697,0.0,278,1
Sesn3,2069,"[700, 5159, 10034, 12988]",16.668857419915916,842.8305610272643,1401.7306196898865,0.0,319,1
Ctdsp1,2071,"[1130, 4437, 8875, 13821]",9.274438334862888,1033.485646123273,1487.7976372141045,0.0,496,1
Ctdsp1,2071,"[1176, 4471, 8914, 13844]",1.1848470579536625,895.7910812287989,1527.6948167675635,0.0,514,1
Ctdsp1,2071,"[1192, 4412, 8845, 13803]",9.976763976507137,901.6450106155752,1485.159868447578,0.0,522,4
Nek7,2072,"[3802, 5091, 9582, 16317]",6.0840180566529,802.1140942121917,1445.6294398935656,0.0,283,9
Nek7,2072,"[3791, 5081, 9580, 16309]",5.867598023090444,820.5655853784256,1402.224565390869,0.0,1433,1
Ttc7,2078,"[2439, 8074, 8715, 14434]",3.684107854159793,816.1433461274187,1451.08696081149,0.0,1006,1
Pmp22,2082,"[1913, 7869, 10526, 15978]",10.448828610276568,874.1949616164045,1425.6760858787159,0.0,798,2
Pmp22,2082,"[1923, 7888, 10559, 16000]",9.456190060472991,866.8777139646344,1496.3098543029514,0.0,804,1
Ccdc141,2088,"[4031, 6607, 11706, 15351]",8.947618355980342,803.9329116484747,1536.8381112122725,0.0,1507,1
Zbtb40,2099,"[2101, 7241, 9038, 13036]",4.923329409219152,882.3556562531505,1485.7292622988339,0.0,887,1
Ccdc61,2107,"[2202, 4715, 10337, 13831]",6.069112139417573,823.212539931631,1479.8542511761148,0.0,928,1
Kcns1,2111,"[2015, 4307, 12042, 15205]",9.31485924458686,775.1346090580689,1496.455195646125,0.0,705,19
Rpusd2,2120,"[2330, 7226, 11750, 14469]",7.828500780303665,845.3806446767164,1449.6121204650453,0.0,562,3
Cdc42ep2,2121,"[35, 8340, 11526, 13521]",16.79218702057548,884.0300832757384,1444.9148843439466,0.0,22,1
Cdc42ep2,2121,"[45, 8355, 11550, 13542]",13.913526209758928,861.1336012182326,1506.2261545282338,0.0,27,2
Cdc42ep2,2121,"[70, 8426, 11627, 13642]",2.7209016934442856,813.996545301213,1415.39616211264,0.0,45,1
Myo1e,2141,"[3001, 5294, 12353, 12844]",19.414845049079,956.9221118140226,1491.8020256584514,0.0,1198,1
Myo1e,2141,"[3038, 5126, 12231, 12751]",4.623499340922251,783.2754490505981,1480.5344800020293,0.0,1209,1
Palld,2151,"[3713, 6892, 11846, 15483]",2.6311220709570584,768.9438906642014,1538.8489689618789,0.0,123,20
Palld,2151,"[3760, 6928, 11875, 15503]",13.414090232943037,899.3409044409495,1476.026134864659,0.0,403,3
Palld,2151,"[3660, 6830, 11811, 15440]",2.3666655364317264,925.7462121776883,1484.4029559950254,0.0,913,5
Palld,2151,"[3608, 6772, 11773, 15405]",7.981422306376095,882.6067225418763,1501.4156489498666,0.0,1387,1
Palld,2151,"[3662, 6835, 11818, 15442]",2.395522873303398,950.782254264446,1500.1359835633396,0.0,1403,1
Palld,2151,"[3753, 6926, 11763, 15500]",3.5859174661789317,893.82532395972,1497.0143684934947,0.0,1421,1
Glis2,2155,"[1907, 7200, 10030, 15766]",13.813139315632723,849.6951164028592,1404.6380598347237,0.0,794,1
Thbd,2161,"[1582, 7123, 12432, 12897]",2.3384584558528108,843.1934879899463,1543.7052016856583,0.0,676,1
Cpt1a,2169,"[1886, 5736, 11924, 12471]",11.427036981186205,775.6107256511701,1464.400352129805,0.0,786,1
Sesn2,2181,"[1368, 7323, 8911, 16524]",1.337796876219831,878.2578832788357,1541.410536914827,0.0,589,1
Fzd2,2185,"[3446, 7303, 8885, 14697]",17.37240591662451,769.1300882078145,1474.4391714387198,0.0,499,3
Fzd2,2185,"[3421, 7284, 8842, 14654]",2.383378074280182,951.2337877173635,1486.9948700789614,0.0,1332,2
Prkd2,2190,"[3060, 7133, 10924, 16293]",9.416748162518049,1023.0290801789502,1464.5281928392774,0.0,1220,1
Dock1,2191,"[2695, 5930, 10336, 15285]",2.908183928109058,769.5946914636546,1469.4306141450213,0.0,377,6
Dock1,2191,"[2705, 5931, 10219, 15292]",7.2596583201236005,788.6013109485813,1474.2785670102396,0.0,386,10
Dock1,2191,"[2609, 5801, 10254, 15223]",3.763445421683512,860.4958391766254,1403.1071801022974,0.0,552,5
Otud3,2193,"[575, 5486, 10909, 16517]",0.8538777452410284,858.3224613826083,1411.710052776462,0.0,258,1
Haus6,2209,"[1311, 4996, 11083, 16528]",10.824962236171956,901.4036949420376,1490.2054863287822,0.0,262,8
Trabd2b,2219,"[3044, 6189, 9645, 16377]",2.3900733179921483,862.6180252383812,1409.329894004974,0.0,1211,1
Gjc1,2223,"[479, 7923, 12339, 12837]",12.128075718201297,936.4396723858249,1426.6658064456208,0.0,227,1
Pdpr,2224,"[3144, 4732, 9230, 15763]",2.376453353248227,853.0697175684833,1394.4083655823388,0.0,1245,1
Hspg2,2226,"[1001, 7218, 9234, 15772]",10.195507941649657,855.8497141713949,1466.47546883417,0.0,457,13
Hspg2,2226,"[1055, 7266, 9278, 15812]",9.079546673264236,932.1609440604742,1449.6451440162755,0.0,476,1
Hspg2,2226,"[1175, 7239, 9366, 15870]",10.323286181276249,875.2218866560788,1480.2776001771917,0.0,513,4
Gpr137b,2242,"[2320, 4940, 11203, 13001]",16.235787537374176,886.5697243214034,1441.2581563383017,0.0,878,4
Gpr137b,2242,"[2267, 4880, 11165, 12932]",7.540907789714717,789.4356857387818,1437.2367609618625,0.0,952,1
Itgb5,2245,"[3419, 5216, 10106, 15640]",14.04807308367787,933.1184984166374,1493.2708895998433,0.0,1330,1
Itgb5,2245,"[3471, 5295, 10190, 15695]",4.3989564360440205,911.0861050309126,1479.3577541576421,0.0,1346,1
Itgb5,2245,"[3472, 5288, 10186, 15687]",14.549158432588358,896.8383165582067,1491.6630073227593,0.0,1347,1
Pald1,2259,"[1625, 8284, 8474, 14070]",6.295606925740234,812.7968085252578,1444.9311863740404,0.0,692,1
Ppp1r37,2260,"[2442, 4489, 8711, 15196]",10.531554737423807,777.7491012398724,1453.1512544190807,0.0,1007,1
Ppp1r37,2260,"[2487, 4546, 8785, 15240]",5.6895585687591055,843.9984608406486,1439.6992737641833,0.0,1023,1
Racgap1,2274,"[1915, 8152, 11549, 15020]",2.8465886867527592,841.92886788377,1503.9875319212247,0.0,799,1
Nid1,2286,"[4017, 8003, 10889, 14006]",2.984004522251204,832.3296226598222,1446.277710394806,0.0,249,4
Nid1,2286,"[4044, 8037, 10918, 14036]",9.135340253801155,897.2627185120875,1426.9407700914467,0.0,937,6
Nid1,2286,"[3783, 7739, 10672, 13861]",5.247692453398274,760.1667376879662,1456.8741018917763,0.0,1431,1
Nid1,2286,"[3811, 7781, 10698, 13881]",6.274361783420593,789.6586481533766,1445.3399198349036,0.0,1440,1
Nid1,2286,"[3813, 7777, 10696, 13885]",2.2831209701952493,826.735816415226,1469.290772836167,0.0,1441,1
Nid1,2286,"[3951, 7910, 10814, 13974]",17.96474505765944,917.7840350969425,1423.9976186229017,0.0,1485,1
Nid1,2286,"[3953, 7918, 10822, 13972]",14.3168780612715,930.3655569769617,1438.6908947987872,0.0,1486,1
Nid1,2286,"[3954, 7921, 10836, 13977]",9.803592355440216,930.4878991168791,1444.5900235997435,0.0,1487,1
Nid1,2286,"[4022, 8008, 10899, 14011]",3.6525952283177294,835.273405773674,1447.5295716916958,0.0,1504,1
Nid1,2286,"[4057, 7909, 10803, 13964]",13.768583786052169,945.4707679783405,1472.2522795686536,0.0,1516,1
Arhgap10,2287,"[968, 7403, 11862, 13499]",3.3547766931716554,817.9753788671565,1545.873044065467,0.0,446,1
Arhgap10,2287,"[1143, 7487, 11851, 13644]",6.073987571577114,772.7053629838318,1447.4109432031353,0.0,502,6
Arhgap10,2287,"[1148, 7491, 11855, 13651]",0.5007664063690045,833.9529211890201,1495.8051770536795,0.0,503,1
Mcm5,2289,"[139, 6728, 10742, 13286]",3.748612323860317,802.8266185222042,1553.2423827770315,0.0,74,1
Mcm5,2289,"[174, 6777, 10915, 13316]",1.6106483340430606,847.6359558322556,1483.0875261045262,0.0,91,1
Mcm5,2289,"[179, 6780, 10796, 13319]",12.221382884828975,858.0499181370254,1535.8271582720095,0.0,93,1
Pxdc1,2311,"[937, 6452, 11858, 12503]",1.0509777043212996,797.5265484378565,1480.7736772864648,0.0,434,1
Sema3d,2313,"[3153, 7630, 10066, 13759]",8.98948412394139,856.1184439348804,1465.6680965072308,0.0,457,13
Txnrd3,2316,"[3529, 5352, 12032, 13893]",7.075198682189647,809.1321431480557,1493.1166498297607,0.0,187,6
Txnrd3,2316,"[3631, 5425, 12096, 13965]",12.40737391085985,956.0928718165623,1466.2112255885304,0.0,1394,2
Phldb2,2317,"[2274, 6653, 11481, 14282]",9.941995449254973,813.6756202570709,1448.487167252936,0.0,953,1
Pard6g,2318,"[748, 6321, 11011, 13318]",12.092315345566856,856.0634286532072,1516.3828884071354,0.0,350,1
Lrp4,2327,"[772, 4980, 11226, 15625]",6.113292206999188,912.5285424327496,1459.6494465872427,0.0,362,1
Col6a3,2334,"[1281, 4561, 11125, 15789]",3.6151054788518153,886.8259153098697,1489.0682021929838,0.0,343,22
Col6a3,2334,"[1224, 4498, 11101, 15721]",6.988046066067172,796.7582737828571,1441.5733698927384,0.0,535,1
Col6a3,2334,"[1296, 4589, 11128, 15809]",18.4164510645005,905.8584200399494,1449.0875311748164,0.0,572,1
Col6a3,2334,"[1317, 4608, 11133, 15831]",2.3205936515566425,907.489844127997,1485.1527193414627,0.0,577,1
Rcan3,2339,"[1705, 5158, 11519, 16170]",4.926338775913966,851.0581900418624,1401.4421680146588,0.0,553,3
Rcan3,2339,"[1811, 5243, 11607, 16247]",15.32057925082423,982.1352914180233,1484.6866411250155,0.0,756,1
Zfp568,2341,"[159, 6752, 11535, 16187]",10.16176226629726,856.5894352934121,1421.2673356755631,0.0,84,16
Wdhd1,2342,"[1622, 7547, 8707, 13239]",3.7815272677088885,828.2982195679159,1450.7949604702544,0.0,690,1
Dnd1,2354,"[2043, 8300, 9429, 13736]",16.87251771720647,778.1920857070095,1519.0958148432094,0.0,719,2
Abtb2,2356,"[2067, 6496, 9235, 16173]",16.350401671846814,880.0467038229298,1455.4453975563422,0.0,325,7
Abtb2,2356,"[2193, 6605, 9347, 16262]",2.780611680455856,771.961454430559,1477.1853287287968,0.0,820,2
Trip10,2359,"[61, 7965, 11415, 13363]",18.646664325799254,1018.2095011280395,1468.2961233398937,0.0,38,1
Myo1h,2368,"[2433, 5926, 11907, 13232]",4.6639271215239955,765.2436882400399,1549.2349591891889,0.0,1002,1
Rest,2385,"[2335, 5613, 8571, 16193]",1.886534343829772,846.261602121172,1485.6334815675443,0.0,978,1
Rest,2385,"[2345, 5634, 8586, 16212]",6.101610375915899,952.0742862146476,1455.34293602199,0.0,982,2
Nxn,2388,"[2524, 4853, 11410, 12852]",8.14237398727522,1020.4596375307822,1468.303865342962,0.0,1037,1
Mocs1,2392,"[3021, 7684, 12395, 15107]",17.35922836404884,972.9233443082137,1504.470462457631,0.0,1204,1
Mocs1,2392,"[3049, 7714, 12425, 15150]",6.58635976965124,834.7085288736201,1424.6383625167036,0.0,1215,1
Kif7,2393,"[662, 4908, 11327, 15345]",7.014681308458824,795.0383776890804,1517.8119555746193,0.0,302,4
Kif7,2393,"[793, 5004, 11411, 15455]",7.493336924385315,990.8331496071485,1440.1291149067813,0.0,371,24
Prrx1,2394,"[128, 5789, 11178, 15747]",3.7463481493448065,802.6618555501685,1491.0070416759877,0.0,72,5
Gm6815,2403,"[2090, 5593, 9660, 15002]",14.212504846426302,885.0461994932906,1448.766112447468,0.0,17,6
Col16a1,2404,"[161, 6065, 12284, 14783]",1.372951383966164,870.7634963724275,1436.109559968733,0.0,85,1
